から	69569
それ	54184
する	54137
こと	50550
そう	47146
なた	46349
あな	45938
どう	45831
じゃ	40390
かっ	34475
よう	34413
くれ	30526
んな	30491
これ	30336
この	29658
ここ	27766
って	26815
その	26416
彼女	26038
お前	24892
さん	23840
だっ	23800
っと	22626
ック	22331
もう	21255
リー	21219
しょ	20239
なら	20052
だけ	19606
でき	19317
分か	18475
わか	18373
ター	18002
なん	16800
たち	16733
いつ	16620
つけ	15907
どこ	15498
まで	15420
けど	15283
られ	15134
ああ	14688
ット	14581
ール	14564
ため	12844
もの	12831
必要	12693
あの	12343
ート	11875
見つ	11648
丈夫	11438
大丈	11408
我々	11352
あり	11321
自分	11297
ちょ	11169
ティ	11145
ディ	11051
ラン	10995
まだ	10993
時間	10888
いや	10869
なぜ	10658
して	10627
りが	10611
スト	10594
ーン	10550
そん	10511
本当	10475
ード	10377
ちゃ	10340
がと	10328
とう	10222
そこ	10119
考え	9995
ライ	9750
かし	9655
バー	9647
スタ	9496
出来	9409
ース	9244
ょっ	9096
ジェ	9093
そし	9013
仕事	8979
ジョ	8950
イン	8923
もし	8881
しか	8766
ント	8719
たい	8674
ロー	8586
こん	8582
カー	8575
ュー	8401
あん	8343
ええ	8313
助け	8304
すぐ	8231
一緒	8207
電話	8165
ンド	8038
ジャ	8019
ーム	7969
っち	7921
アン	7855
なさ	7789
リス	7661
リン	7591
ィー	7568
んて	7549
やめ	7439
ただ	7354
おい	7308
ャー	7152
みた	7102
ッド	7078
ーク	7074
しろ	7063
フィ	7062
また	7016
チャ	7016
パー	6955
ング	6932
より	6930
th	6914
んた	6798
みん	6629
入れ	6619
場所	6587
同じ	6511
シー	6498
欲し	6448
ファ	6383
ルー	6328
好き	6263
ンス	6261
問題	6257
子供	6209
he	6177
ョン	6147
生き	6110
ータ	6050
終わ	6049
リア	6019
ニー	6013
けれ	6005
くだ	5853
とこ	5819
名前	5809
マー	5788
クス	5786
いえ	5770
はず	5751
ージ	5721
らし	5702
通り	5663
止め	5650
ステ	5648
かけ	5634
ショ	5622
シャ	5614
全て	5594
ャン	5588
キャ	5570
コー	5527
どん	5457
レン	5440
ださ	5434
見え	5430
少し	5421
さあ	5416
連れ	5404
in	5376
まり	5306
教え	5283
